#.t	.Aer_Anox_ZP.C(S_A)	.Aer_Anox_ZP.C(S_F)	.Aer_Anox_ZP.C(S_I)	.Aer_Anox_ZP.C(S_N2O)	.Aer_Anox_ZP.C(S_NH)	.Aer_Anox_ZP.C(S_NO)	.Aer_Anox_ZP.C(S_NO2)	.Aer_Anox_ZP.C(S_NO3)	.Aer_Anox_ZP.C(S_O)	.Aer_Anox_ZP.C(X_BA1)	.Aer_Anox_ZP.C(X_BA2)	.Aer_Anox_ZP.C(X_H)	.Aer_Anox_ZP.C(X_TSS)	.Aer_Anox_ZP.FluxN2O_gas
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/d
       0	0.449869	 4.21568	  42.742	0.0460128	  2.3963	0.0565285	0.492947	0.0173533	 1.80465	 98.8969	 4.30192	 376.727	 3082.91	 92803.7
0.00347222	0.508397	 4.14313	  42.742	0.0616261	 2.46516	0.0276416	0.532977	0.0303767	 2.06313	 98.8891	 4.30273	 376.526	 3082.98	  124293
0.00694444	0.559659	 4.14435	  42.742	0.0523806	 2.50791	0.0255012	0.629568	0.0444143	 2.17268	 98.8864	 4.30382	 376.295	 3083.09	  105645
0.0104167	0.596513	 4.11817	  42.742	0.0501047	 2.54395	0.0274733	0.716535	0.0591727	  2.2497	 98.8846	 4.30515	 376.075	 3083.25	  101054
0.0138889	 0.62187	  4.0826	  42.742	0.0515662	 2.57625	0.0298356	0.800132	0.0736304	 2.30546	 98.8832	  4.3065	 375.861	 3083.42	  104000
0.0173611	0.638936	 4.03996	  42.742	0.0543283	 2.60719	0.0320654	0.879871	0.0877374	 2.35024	 98.8818	 4.30786	 375.651	  3083.6	  109571
0.0208333	0.650068	 3.99053	  42.742	0.0573453	 2.63734	0.0340833	0.955296	0.101466	 2.38828	 98.8802	 4.30921	 375.445	 3083.78	  115655
0.0243056	0.657008	 3.93601	  42.742	0.0602516	 2.66704	0.0359025	 1.02672	0.114793	 2.42179	 98.8784	 4.31054	 375.243	 3083.96	  121516
0.0277778	0.661057	 3.87779	  42.742	0.0629244	 2.69648	0.0375469	 1.09451	0.127727	 2.45217	 98.8765	 4.31185	 375.044	 3084.15	  126906
 0.03125	0.663144	 3.81698	  42.742	0.0653366	 2.72573	0.039039	 1.15899	 0.14028	 2.48025	 98.8743	 4.31314	 374.847	 3084.33	  131770
0.0347222	0.663909	 3.75446	  42.742	0.0674939	 2.75485	0.0403975	 1.22046	0.152467	 2.50658	  98.872	  4.3144	 374.652	 3084.51	  136120
0.0381944	0.663824	   3.691	  42.742	0.0694196	 2.78387	0.0416411	 1.27926	0.164311	 2.53156	 98.8695	 4.31564	 374.458	 3084.69	  140003
0.0416667	0.663198	 3.62716	  42.742	0.0711365	 2.81278	0.0427838	 1.33562	0.175829	 2.55542	 98.8669	 4.31685	 374.266	 3084.87	  143465
0.0451389	0.662237	 3.56343	  42.742	0.0726646	  2.8416	0.0438368	 1.38975	0.187035	 2.57834	 98.8641	 4.31805	 374.075	 3085.04	  146546
0.0486111	0.661084	 3.50018	  42.742	0.0740267	 2.87034	0.0448112	 1.44187	0.197952	 2.60044	 98.8612	 4.31922	 373.885	 3085.21	  149293
0.0520833	0.659829	 3.43771	  42.742	0.075241	 2.89898	0.0457158	 1.49214	0.208593	 2.62183	 98.8581	 4.32037	 373.695	 3085.38	  151741
0.0555556	0.658527	 3.37624	  42.742	0.0763236	 2.92753	0.0465578	 1.54072	0.218975	 2.64257	 98.8549	 4.32151	 373.505	 3085.55	  153924
0.0590278	 0.65721	 3.31599	  42.742	0.0772888	   2.956	0.0473437	 1.58774	0.229111	 2.66271	 98.8516	 4.32262	 373.316	 3085.71	  155869
  0.0625	0.655896	 3.25709	  42.742	0.0781485	 2.98438	0.0480788	 1.63329	0.239014	  2.6823	 98.8482	 4.32373	 373.127	 3085.87	  157603
0.0659722	0.654595	 3.19968	  42.742	0.0789138	 3.01267	0.0487677	 1.67747	0.248693	 2.70138	 98.8447	 4.32481	 372.938	 3086.03	  159145
0.0694444	0.653309	 3.14383	  42.742	0.0795952	 3.04087	0.049415	 1.72037	0.258162	 2.71996	 98.8411	 4.32588	  372.75	 3086.19	  160518
0.0729167	0.652039	 3.08962	  42.742	0.0802015	 3.06899	0.0500245	 1.76209	0.267432	 2.73809	 98.8373	 4.32694	 372.561	 3086.34	  161740
0.0763889	0.650782	 3.03715	  42.742	0.0807387	 3.09703	0.0505985	 1.80264	0.276506	 2.75576	 98.8335	 4.32799	 372.372	 3086.49	  162823
0.0798611	0.649537	 2.98639	  42.742	0.0812159	   3.125	0.051141	 1.84213	0.285398	 2.77302	 98.8296	 4.32902	 372.183	 3086.64	  163784
0.0833333	0.648302	 2.93744	  42.742	0.0816373	 3.15288	0.0516536	 1.88057	0.294112	 2.78987	 98.8256	 4.33005	 371.994	 3086.79	  164633
0.0868055	0.647076	 2.89025	  42.742	0.0820103	 3.18069	0.0521394	 1.91804	0.302657	 2.80632	 98.8216	 4.33106	 371.804	 3086.93	  165384
0.0902778	0.645858	  2.8449	  42.742	0.0823384	 3.20842	0.0525998	 1.95454	0.311037	 2.82238	 98.8174	 4.33206	 371.615	 3087.07	  166045
 0.09375	0.644648	 2.80134	  42.742	0.0826271	 3.23609	0.053037	 1.99014	0.319259	 2.83808	 98.8132	 4.33306	 371.425	 3087.21	  166626
0.0972222	0.643447	 2.75956	  42.742	0.0828806	 3.26368	0.0534529	 2.02486	0.327328	 2.85341	  98.809	 4.33404	 371.235	 3087.35	  167137
0.100694	0.642255	 2.71959	  42.742	0.0831021	 3.29121	0.0538486	 2.05871	0.335248	 2.86838	 98.8046	 4.33502	 371.045	 3087.48	  167582
0.104167	0.641073	 2.68139	  42.742	0.0832954	 3.31867	0.0542257	 2.09174	0.343023	 2.88301	 98.8002	 4.33599	 370.855	 3087.61	  167971
0.107639	0.639904	 2.64492	  42.742	0.0834637	 3.34607	0.0545856	 2.12397	0.350658	 2.89729	 98.7957	 4.33695	 370.665	 3087.74	  168309
0.111111	0.638748	 2.61016	  42.742	 0.08361	 3.37341	0.0549295	 2.15542	0.358156	 2.91124	 98.7912	  4.3379	 370.475	 3087.87	  168603
0.114583	0.637607	 2.57707	  42.742	0.0837368	 3.40068	0.0552584	  2.1861	0.365522	 2.92486	 98.7866	 4.33885	 370.284	    3088	  168858
0.118056	0.636483	 2.54564	  42.742	0.0838464	 3.42789	0.0555733	 2.21605	0.372755	 2.93816	  98.782	 4.33979	 370.094	 3088.12	  169078
